,Other,Recombinants,Delta,BA.1.X,BA.2.X,BA.2.12.X,BA.4.X,BA.5.X,XBB.X,XBB.1.5.X,BA.2.86.X,JN.1.X,KP.1.X,KP.3.X,LB.1.3.X,LB.1.3.4.X,XEC.X,LP.8.1.X,XFG.X,NB.1.8.1.X,BA.3.2.X
2022-10-16,0.003189704117647079,0.01719092323529411,4.946470588235294e-06,4.653823529405233e-06,0.006170611764705882,0.0005270882352941175,0.02860625147058823,0.9442910426470585,8.446470588235292e-06,5.638529411764704e-06,4.2705882352941167e-07,2.6617647058823524e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,0.003189704117647079,0.01719092323529411,4.946470588235294e-06,4.653823529405233e-06,0.006170611764705882,0.0005270882352941175,0.02860625147058823,0.9442910426470585,8.446470588235292e-06,5.638529411764704e-06,4.2705882352941167e-07,2.6617647058823524e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,0.0032066236363636545,0.017711860303030298,5.096363636363636e-06,4.794848484841755e-06,0.0063576,0.0005430606060606059,0.024745538484848482,0.9474101996969695,8.70242424242424e-06,5.809393939393938e-06,4.399999999999999e-07,2.7424242424242417e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,0.00282101428571427,0.020869319142857133,5.752285714285712e-06,5.1854285714222255e-06,0.006011159714285713,0.0005120285714285712,0.016222311142857136,0.9535388734285711,8.205142857142853e-06,5.477428571428569e-06,4.1485714285714266e-07,2.5857142857142845e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,0.0027280917647058665,0.02315387176470588,5.921470588235295e-06,5.337941176464058e-06,0.0061915426470588245,0.0005280873529411764,0.011953232058823529,0.9554158344117646,1.0665588235294118e-05,6.721764705882353e-06,4.2705882352941177e-07,2.661764705882353e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,0.0027280917647058665,0.02315387176470588,5.921470588235295e-06,5.337941176464058e-06,0.0061915426470588245,0.0005280873529411764,0.011953232058823529,0.9554158344117646,1.0665588235294118e-05,6.721764705882353e-06,4.2705882352941177e-07,2.661764705882353e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-22,0.0027280917647058665,0.02315387176470588,5.921470588235295e-06,5.337941176464058e-06,0.0061915426470588245,0.0005280873529411764,0.011953232058823529,0.9554158344117646,1.0665588235294118e-05,6.721764705882353e-06,4.2705882352941177e-07,2.661764705882353e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-23,0.0027280917647058665,0.02315387176470588,5.921470588235295e-06,5.337941176464058e-06,0.0061915426470588245,0.0005280873529411764,0.011953232058823529,0.9554158344117646,1.0665588235294118e-05,6.721764705882353e-06,4.2705882352941177e-07,2.661764705882353e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-24,0.0027280917647058665,0.02315387176470588,5.921470588235295e-06,5.337941176464058e-06,0.0061915426470588245,0.0005280873529411764,0.011953232058823529,0.9554158344117646,1.0665588235294118e-05,6.721764705882353e-06,4.2705882352941177e-07,2.661764705882353e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,0.0028848574999999987,0.024583827812499997,6.291562500000001e-06,2.6824999999930613e-06,0.003942092187500001,0.0005610928124999999,0.0126994721875,0.9552996403125,1.13321875e-05,7.141875e-06,4.5375e-07,1.1153125e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-26,0.00039337193548388957,0.01819333838709677,4.3825806451612905e-06,1.5180645161218694e-06,9.292354838709678e-05,1.4648387096774191e-06,0.013107410645161289,0.968185933548387,1.2531290322580644e-05,4.354516129032258e-06,0.0,2.3809677419354834e-06,3.8967741935483866e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-27,0.00041185483870970137,0.01818801064516129,5.110967741935485e-06,2.9670967741863857e-06,4.822548387096774e-05,1.4648387096774193e-06,0.006451506129032258,0.974868383548387,1.3878387096774192e-05,4.6806451612903235e-06,0.0,2.9377419354838714e-06,9.796774193548387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-28,0.00041185483870970137,0.01818801064516129,5.110967741935485e-06,2.9670967741863857e-06,4.822548387096774e-05,1.4648387096774193e-06,0.006451506129032258,0.974868383548387,1.3878387096774192e-05,4.680645161290323e-06,0.0,2.9377419354838714e-06,9.796774193548387e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
